time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
149,218368,648816,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6438512423491837e-07,4.3260722782393375e-17,28.001019031562237,28.327418463907517,2.1857754766525268,2.5500000000000735
150,218624,649584,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6299186697362046e-07,4.3535006154143761e-17,28.001063938816642,28.330452793601303,2.1846577795191511,2.5500000000000744
151,218880,650352,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6159700514861842e-07,4.3587361439491357e-17,28.001110310720424,28.333491024122623,2.1835444386742076,2.5500000000000744
152,219136,651120,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6020188813495105e-07,4.3582932921286901e-17,28.001158177153997,28.336533234628863,2.1824354105147212,2.5500000000000731
153,219392,651888,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5880755498210715e-07,4.3512058716385468e-17,28.001207568174568,28.33957949855531,2.181330652154966,2.5500000000000744
154,219648,652656,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5741140132587978e-07,4.3656886512813716e-17,28.001258514010036,28.342629884092474,2.1802301214100841,2.5500000000000731
155,219904,653424,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5601185702728486e-07,4.3744476021642103e-17,28.001311045053683,28.345684454612321,2.1791337767802563,2.5500000000000713
156,220160,654192,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5461407760773145e-07,4.3861061881554441e-17,28.001365191857804,28.34874326905075,2.1780415774351458,2.5500000000000753
157,220416,654960,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.532140203370932e-07,4.3923047823978839e-17,28.001420985127801,28.351806382251809,2.1769534831990338,2.5500000000000753
158,220672,655728,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5181706083242231e-07,4.4191068714709163e-17,28.001478455716377,28.354873845277336,2.1758694545361967,2.5500000000000735
