x,y,expected_radius,worst_lower,worst_upper,normal_lower,no_signal_radius,P_N,worst_calls
1003.967782670914,434.2114127140587,26.33538700139227,49.52670488103072,49.52670528103072,49.34434066042886,49.52670528103072,0.0004156982749082233,459
1005.712864818696,430.5911499245113,26.40191981118354,49.5267048810306,49.52670528103061,49.39062468152095,49.52670528103061,0.0004165691238154319,479
1007.575896189639,426.6845964713698,26.47610357747187,49.5267048810306,49.52670528103061,49.44397921707793,49.52670528103061,0.0004174997574746588,491
1009.290699684743,423.0498938231372,26.54739865657349,49.5267048810306,49.52670528103061,49.49686535382714,49.52670528103061,0.0004183572149981965,527
1009.170539427574,422.625896946491,26.55107511896022,49.52670488103037,49.52851778050108,49.52670488103037,49.36584784302999,0.0004145640327867641,591
1006.929593786436,425.9585305955235,26.4757101253272,49.52670488103046,49.52852723931647,49.52670488103046,49.02736644558536,0.0004056890465627832,579
1004.526825432099,429.5545971696657,26.39750730437521,49.52670488103027,49.52853730038652,49.52670488103027,48.67830090899284,0.0003966360520817065,571
1002.30550601757,432.9003443902189,26.32757051766489,49.52670488103037,49.52854652693017,49.52670488103037,48.36861247814131,0.0003886845397658278,559
999.9239150092233,436.5104710970285,26.25506748774785,49.52670488103046,49.52855633899062,49.52670488103046,48.05076256497841,0.0003805967499707242,555
997.7222985571882,439.8692163096538,26.19029161067524,49.52670488103037,49.52856533537336,49.52670488103037,47.77025525666797,0.0003735156850228315,547
995.3619671673262,443.4932784366455,26.12320838010502,49.52670488103046,49.52857490072599,49.52670488103046,47.48404388030747,0.000366339023412442,543
993.1801297330278,446.8649056128755,26.06334063544383,49.52670488103027,49.52858366911344,49.52670488103027,47.23311506767568,0.0003600809688954533,539
990.8411394997297,450.5027779661611,26.00141252688236,49.52670488103037,49.52859299012115,49.52670488103037,46.97897533039776,0.0003537673033624399,535
988.6791564551397,453.8871706325208,25.94621368312295,49.52670488103037,49.52861976854396,49.52670488103037,46.75803209941186,0.0003482902772442906,531
986.3615881792507,457.5387275411356,25.88919031710044,49.52670488103027,49.52867355138955,49.52670488103027,46.53640784343493,0.0003427972860039578,531
984.2195342104683,460.9357687831618,25.83843466213508,49.52670488103037,49.52861893092971,49.52670488103037,46.34586752121731,0.0003380646473424313,535
981.9234679528067,464.6008841034067,25.7860799269533,49.52670488103046,49.52862777056942,49.52670488103046,46.15721391631775,0.0003333557084006835,527
979.8014170574777,468.0104565696892,25.7395544047421,49.52670488103037,49.5286358685125,49.52670488103037,45.99750463479708,0.0003293360663819113,523
977.526932136072,471.6890036894855,25.69164555919459,49.52670488103046,49.52864447124428,49.52670488103046,45.84228880549649,0.0003253801727109533,519
975.424957620831,475.1109895957222,25.64914931598195,49.52670488103036,49.52865235039793,49.52670488103036,45.71385010328016,0.0003220473205992796,519
973.1721326081783,478.8028414389879,25.60547621610741,49.52670488103046,49.52866071881648,49.52670488103046,45.59255179886581,0.0003188190232861315,515
971.0903070861195,482.2371225720503,25.56681973150199,49.52670488103046,49.52866838161684,49.52670488103046,45.49583526451708,0.0003161518994358847,511
968.8592198064705,485.9421516030907,25.52718392147409,49.52670488103018,49.52867651837075,49.52670488103018,45.40894757549452,0.0003136312811723472,511
966.7976151946364,489.3886093251097,25.49218814342754,49.52670488103036,49.52868396730334,49.52670488103036,45.34441753571553,0.0003116139593516091,511
964.5883427213084,493.1066875530198,25.45640239261247,49.52670488103065,49.5286918750955,49.52670488103065,45.29244766065004,0.0003097866407456132,511
962.5470302382064,496.5652028054852,25.42489829379358,49.52670488103037,49.5286991126946,49.52670488103037,45.26058191723552,0.0003084083521295402,511
960.3596488909211,500.2962017885736,25.39278560361437,49.52670488103018,49.52804647571859,49.52670488103018,45.24405198435392,0.0003072655334380571,511
958.3386990540637,503.7666550964442,25.36461348688637,49.52670488103027,49.52804894365764,49.52670488103027,45.24534260417304,0.0003065207227454149,515
956.173284396308,507.510445946671,25.33600673399015,49.52670488103046,49.52805154374384,49.52670488103046,45.26479055254751,0.0003060592637594844,515
954.1727670197765,510.9927174225031,25.31101575583685,49.52670488103057,49.52805390495035,49.52670488103057,45.2997447152714,0.0003059476821324756,511
952.0293938561958,514.7491708099293,25.28575693211681,49.52670488103046,49.5282684834051,49.52670488103046,45.35572524092905,0.0003061702230870286,507
950.0493780482277,518.2431401580205,25.26380442281378,49.52670488103037,49.52828517195092,49.52670488103037,45.42486614971811,0.0003066970604522645,519
947.928120422039,522.0121263152776,25.24174429632769,49.52670488103037,49.52812154569288,49.52670488103037,45.51795172258986,0.0003076121869885934,527
