x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1
-368.75,-646,657153.700513713,657153.700513713,0,0.674376171453543,0.325619101700247,0,390.333230726929,0,180,1546,-368.75,27633.9434909301
-368.75,-621,621401.98636814,621401.98636814,0,0.661425993866394,0.338575817526936,0,377.533871510161,0,204,1521,-368.75,27633.9434909301
-368.75,-596,588790.963674753,588790.963674753,0,0.648876133827239,0.351122487430674,0,365.703066639975,0,204,1496,-368.75,27633.9434909301
-368.75,-571,559047.523887957,559047.523887957,0,0.636761683033386,0.363242371911487,0,354.804843942853,0,204,1471,-368.75,27633.9434909301
-368.75,-546,531897.595327594,531897.595327593,0,0.625069327217367,0.374920685633527,0,344.78611348416,0,228,1446,-368.75,27633.9434909301
-368.75,-521,507179.503074589,507179.503074589,0,0.61387580294406,0.386144224829791,0,335.64856795351,0,228,1421,-368.75,27633.9434909301
-368.75,-496,484614.756696605,484614.756696605,0,0.603079884792682,0.396902311298053,0,327.309994900149,0,228,1396,-368.75,27633.9434909301
-368.75,-471,464132.384566968,464132.384566968,0,0.592799977550442,0.407183784112302,0,319.807756315381,0,228,1371,-368.75,27633.9434909301
-368.75,-446,445620.577109756,445620.577109756,0,0.583079591990694,0.416978090868356,0,313.147182227083,0,228,1346,-368.75,27633.9434909301
-368.75,-421,428789.802289224,428789.802289224,0,0.573690782989519,0.426279111166824,0,307.210148907039,0,228,1321,-368.75,27633.9434909301
-368.75,-396,413712.206428113,413712.206428113,0,0.564854179613253,0.435077427452308,0,302.107460584612,0,228,1296,-368.75,27633.9434909301
-368.75,-371,400369.584077545,400369.584077545,0,0.556648080087595,0.443366812190842,0,297.888815528481,0,204,1271,-368.75,27633.9434909301
-368.75,-346,388645.207654342,388645.207654342,0,0.548973599375619,0.451141052634292,0,294.533130956945,0,204,1246,-368.75,27633.9434909301
-368.75,-321,378388.517573096,378388.517573096,0,0.541625012677174,0.458394397781333,0,291.988811811321,0,204,1221,-368.75,27633.9434909301
-368.75,-296,369764.040659124,369764.040659124,0,0.534797355100192,0.465122163471791,0,290.41367096565,0,204,1196,-368.75,27633.9434909301
-368.75,-271,362907.504231761,362907.504231761,0,0.52857397584067,0.471320056373592,0,289.940909888544,0,204,1171,-368.75,27633.9434909301
-368.75,-246,357966.195363611,357966.195363611,0,0.522942394202381,0.476982788886871,0,290.700249458277,0,204,1146,-368.75,27633.9434909301
-368.75,-221,355203.181690831,355203.181690831,0,0.517891033965699,0.482108523116067,0,292.881082261278,0,204,1121,-368.75,27633.9434909301
-368.75,-196,355062.394519334,355062.394519334,0,0.513409279874335,0.486693339542555,0,296.759549476597,0,204,1096,-368.75,27633.9434909301
-368.75,-171,358270.84207826,358270.84207826,0,0.509466024857611,0.4907342549072,0,302.733142809294,0,204,1071,-368.75,27633.9434909301
-368.75,-146,366008.596780943,366008.596780943,0,0.505944525078476,0.494229113526185,0,311.362670625683,0,204,1046,-368.75,27633.9434909301
-368.75,-121,380472.136423409,380472.136423409,0,0.502910128992734,0.497176004732906,0,323.610031704508,0,228,1021,-368.75,27633.9434909301
-368.75,-96,405614.712975081,405614.712975081,0,0.500452133018591,0.49957318457949,0,340.995908949627,0,228,996,-368.75,27633.9434909301
-368.75,-71,449023.408801323,449023.408801323,0,0.498565496388818,0.501419348514528,0,366.016833096472,0,228,971,-368.75,27633.9434909301
-368.75,-46,526906.581862057,526906.581862057,0,0.497246319282987,0.502712985953809,0,403.137716796998,0,228,946,-368.75,27633.9434909301
-368.75,-21,674153.329761044,674153.329761044,0,0.496491858897626,0.503454827103325,0,459.1350706951,0,252,921,-368.75,27633.9434909301
-368.75,4,777786.76532444,777786.76532444,0,0.496300540646865,0.503642876039644,0,493.475302600912,0,396,896,-368.75,27633.9434909301
-368.75,29,616939.140963034,616939.140963034,0,0.496671964555418,0.503277700744414,0,438.973135375472,0,228,871,-368.75,27633.9434909301
-368.75,54,496596.342967369,496596.342967369,0,0.497606906878278,0.502359457623507,0,389.546701899173,0,252,846,-368.75,27633.9434909301
-368.75,79,432419.922840036,432419.922840036,0,0.499107316955719,0.50088888071389,0,356.961777191242,0,204,821,-368.75,27633.9434909301
-368.75,104,396053.115451305,396053.115451305,0,0.50117630928687,0.498866003104692,0,334.74932862508,0,228,796,-368.75,27633.9434909301
