time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
91,0.00041388899555646578,17.06234667739054,1018.3582444454702,295.21799973190321,24.359049034531139,28.037498137625406,585.05025371967065,3023.7138941765429,-1.1167534842102638e-08,1.6428841111298812e-16,1.1061278322108099e-14
92,0.00041361336338965491,17.017934388036174,1017.7235976611611,296.60497363242894,24.325178101586495,28.038342724578779,594.34661342781089,3055.6965832045398,-1.1393420367212872e-08,1.6428841111298812e-16,1.1061278322108099e-14
93,0.00041333941687939335,16.973919143636696,1017.0926517505313,297.98202140908262,24.291401670902989,28.039197084658397,603.68638984804863,3087.6593925063012,-1.1616952627447498e-08,1.6428841111298812e-16,1.1061278322108099e-14
94,0.00041306712874481633,16.930294323767878,1016.4653473635686,299.34930857246968,24.257719108613195,28.040061198597236,613.06927375377165,3119.602437411751,-1.1846706896295721e-08,1.6428841111298812e-16,1.1061278322108099e-14
95,0.00041279647242985516,16.887053486993466,1015.8416267211032,300.70699615849668,24.224129791254033,28.040935047327135,622.49496104729451,3151.5258314111038,-1.2068728386290434e-08,1.6428841111298812e-16,1.1061278322108099e-14
96,0.00041252742207656162,16.844190364103046,1015.2214335572204,302.05524089742386,24.190633105488001,28.0418186119708,631.96315262196072,3183.4296862033043,-1.229785884985779e-08,1.6428841111298812e-16,1.1061278322108099e-14
97,0.00041225995249971744,16.801698851683664,1014.6047130644355,303.39419537457502,24.157228447836335,28.042711873837288,641.47355422942167,3215.3141117427017,-1.2526810385771197e-08,1.6428841111298812e-16,1.1061278322108099e-14
98,0.00041199403916258864,16.759573006003535,1013.9914118413186,304.72400818324491,24.123915224420369,28.043614814415402,651.02587635184045,3247.1792162840397,-1.2754247489182768e-08,1.6428841111298812e-16,1.1061278322108099e-14
99,0.00041172965815379904,16.717807037188518,1013.3814778425243,306.04482407028712,24.090692850713019,28.04452741536895,660.61983407878608,3279.0251064258318,-1.2977622272154709e-08,1.6428841111298812e-16,1.1061278322108099e-14
100,0.00041146678616527712,16.676395303674258,1012.7748603311353,307.35678407481021,24.057560751299235,28.045449658531336,670.25514698858774,3310.8518871522147,-1.3201114247508184e-08,1.6428841111298812e-16,1.1061278322108099e-14
101,0.00041120540047113124,16.635332306917284,1012.1715098329821,308.66002566040117,24.024518359645054,28.046381525901491,679.93153903394762,3342.6596618733302,-1.3429477380005977e-08,1.6428841111298812e-16,1.1061278322108099e-14
102,0.00041094547890756531,16.594612686349734,1011.5713780932342,309.95468284125673,23.991565117874334,28.047322999638535,689.64873843160876,3374.4485324643069,-1.3654190109333754e-08,1.6428841111298812e-16,1.1061278322108099e-14
103,0.0004106869998535674,16.554231214563657,1010.9744180346191,311.24088630257523,23.958700476554153,28.048274062058113,699.40647755589498,3406.2185993029057,-1.3881902231176394e-08,1.6428841111298812e-16,1.1061278322108099e-14
104,0.00041042994221252368,16.514182792712219,1010.3805837176596,312.51876351552778,23.92592389448664,28.04923469562809,709.20449283594655,3437.9699613058906,-1.4108660420984828e-08,1.6428841111298812e-16,1.1061278322108099e-14
105,0.00041017428539459291,16.474462446115652,1009.7898303025408,313.78843884710864,23.89323483850837,28.0502048829653,719.04252465648824,3469.7027159641602,-1.4336837475698253e-08,1.6428841111298812e-16,1.1061278322108099e-14
106,0.00040992000929983101,16.435065320060328,1009.2021140125908,315.05003366515848,23.860632783296609,28.051184606830706,728.92031726196933,3501.4169593767265,-1.4559586709455076e-08,1.6428841111298812e-16,1.1061278322108099e-14
107,0.00040966709430204583,16.39598667577993,1008.6173920993405,316.30366643883508,23.82811721118231,28.052173850127364,738.83761866393331,3533.1127862835497,-1.4786635089922544e-08,1.6428841111298812e-16,1.1061278322108099e-14
108,0.00040941552123332077,16.357221886611025,1008.0356228090246,317.54945283472426,23.795687611968443,28.053172595895607,748.79418055147289,3564.7902900973268,-1.5011618826632618e-08,1.6428841111298812e-16,1.1061278322108099e-14
109,0.00040916527136919032,16.318766434310771,1007.4567653504909,318.78750580889744,23.763343482754937,28.054180827311082,758.78975820464211,3596.4495629342177,-1.5233559746865026e-08,1.6428841111298812e-16,1.1061278322108099e-14
110,0.00040891632641439969,16.28061590553078,1006.8807798643593,320.01793569506384,23.731084327769445,28.055198527680854,768.82411041069668,3628.0906956436124,-1.545461108623702e-08,1.6428841111298812e-16,1.1061278322108099e-14
111,0.00040866866848929902,16.242765988437835,1006.3076273935727,321.24085028905409,23.698909658203441,28.056225680441102,778.89699938304693,3659.7137778369201,-1.5675649694888993e-08,1.6428841111298812e-16,1.1061278322108099e-14
112,0.00040842228011674211,16.205212469473864,1005.7372698550161,322.45635492982012,23.666818992052928,28.05726226915391,789.00819068280884,3691.3188979154893,-1.5897049995504213e-08,1.6428841111298812e-16,1.1061278322108099e-14
113,0.00040817714420951105,16.167951230248669,1005.1696700122768,323.66455257711664,23.634811853964965,28.058308277504779,799.15745314284823,3722.9061430976158,-1.6122016467265221e-08,1.6428841111298812e-16,1.1061278322108099e-14
114,0.00040793324405827752,16.13097824455857,1004.6047914495732,324.86554388603571,23.602887775088934,28.059363689299708,809.34455879421444,3754.475599444741,-1.6343780901351632e-08,1.6428841111298812e-16,1.1061278322108099e-14
115,0.0004076905633200024,16.094289575524257,1004.0425985466187,326.05942727856024,23.571046292931705,28.060428488463099,819.56928279486795,3786.0273518868266,-1.6567880986577732e-08,1.6428841111298812e-16,1.1061278322108099e-14
116,0.00040744908600680481,16.057881372842701,1003.4830564545063,327.24629901226587,23.539286951218632,28.061502659035224,829.83140336061433,3817.5614842469668,-1.6790248821914297e-08,1.6428841111298812e-16,1.1061278322108099e-14
117,0.00040720879647527212,16.021749870146792,1002.9261310725487,328.42625324633019,23.50760929975684,28.062586185169756,840.13070169814762,3849.0780792652636,-1.7009186164189647e-08,1.6428841111298812e-16,1.1061278322108099e-14
118,0.00040696967941614398,15.985891382468553,1002.3717890259168,329.59938210495278,23.476012894304613,28.063679051131988,850.46696194013248,3880.5772186219688,-1.723209444474998e-08,1.6428841111298812e-16,1.1061278322108099e-14
119,0.00040673171984443153,15.950302303799736,1001.8199976442294,330.76577573833998,23.444497296443771,28.064781241295808,860.83997108223639,3912.0589829599576,-1.7451796153406667e-08,1.6428841111298812e-16,1.1061278322108099e-14
120,0.00040649490308988865,15.914979104746301,1001.270724940901,331.92552238134249,23.413062073455112,28.065892740142907,871.24951892204206,3943.5234519065239,-1.767388408729627e-08,1.6428841111298812e-16,1.1061278322108099e-14
121,0.00040625933690076972,15.879857233665531,1000.724299215643,333.00856915836169,23.381705138004698,28.06701188009993,881.69429149602115,3974.9707095685262,-1.789362503447356e-08,1.6428841111298812e-16,1.1061278322108099e-14
122,0.00040602488421323773,15.84494458996566,1000.1803758806471,334.08638525085854,23.350424453427216,28.068137040364121,892.17300895881488,4006.4008402337831,-1.811478519534269e-08,1.6428841111298812e-16,1.1061278322108099e-14
123,0.00040579153155896326,15.810255717857915,999.63890839526164,335.15860705355209,23.319219647020844,28.069268250724352,902.68549949609849,4037.8139217188832,-1.8336124807046043e-08,1.6428841111298812e-16,1.1061278322108099e-14
124,0.00040555926554972582,15.775793738727012,999.09986141983245,336.22515653182472,23.288090339814332,28.07040552916958,913.23158586367231,4069.2100306098628,-1.8558928800338285e-08,1.6428841111298812e-16,1.1061278322108099e-14
125,0.000405328073022421,15.741559150852607,998.56320268812169,337.28602122868483,23.257036152537417,28.071548888170099,923.81108956121341,4100.5892424369458,-1.8779235654179378e-08,1.6428841111298812e-16,1.1061278322108099e-14
