time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
60,28.010892467729214,2.5385784823190916,5569,18703,7.2182738703360219,2.2843035362073189e-06,-5.9989072345091511e-09,2.5043547661562521e-17
61,28.011251280609166,2.5383939874559212,5585,18768,7.4556390567399209,2.3212025088394356e-06,-6.5105024347401809e-09,2.5666400600744537e-17
62,28.011617383137484,2.5382096322952723,5601,18835,7.6977911346346088,2.358073540970314e-06,-6.6387871092900199e-09,2.6208300682098439e-17
63,28.011990743097513,2.5380254155737934,5617,18899,7.9447137102781555,2.3949168852656925e-06,-6.6982471156530522e-09,2.6313202486611495e-17
64,28.012371336707513,2.5378413360585785,5633,18964,8.1963932788493885,2.4317327883093113e-06,-6.7982741821438676e-09,2.67297706430932e-17
65,28.012759143775405,2.5376573925457961,5649,19029,8.452817719847971,2.4685214908666375e-06,-6.7791794389961048e-09,2.7508489638688889e-17
66,28.013154146213395,2.5374735838595401,5665,19095,8.7139757946936136,2.5052832281186008e-06,-6.5091055833556201e-09,2.7851961912390814e-17
67,28.013556327347075,2.5372899088507359,5681,19159,8.9798568977372142,2.5420182298787216e-06,-6.8930229187781546e-09,2.8178151487964363e-17
68,28.013965671537481,2.5371063663961566,5697,19223,9.2504509103653003,2.5787267207970939e-06,-7.2198696524840202e-09,2.8790022363743819e-17
69,28.014382163942443,2.5369229553973858,5713,19287,9.5257481064959748,2.61540892055292e-06,-7.5755412800505763e-09,2.926376069467182e-17
70,28.014805790361013,2.5367396747799575,5729,19351,9.805739087067634,2.6520650440367289e-06,-7.2470990483054689e-09,2.9863589475093729e-17
71,28.01523653712006,2.536556523492524,5745,19416,10.090414732311894,2.6886953015231055e-06,-7.359021203876678e-09,3.0201388530564459e-17
72,28.015674390997585,2.5363735005059764,5761,19481,10.379766165636234,2.7252998988346669e-06,-7.7692524764395778e-09,3.0603261409873853e-17
73,28.016119339159903,2.5361906048126577,5777,19545,10.673784725470419,2.7618790374978748e-06,-8.2004043475893042e-09,3.0934056727098097e-17
74,28.016571369113841,2.5360078354256905,5793,19609,10.972461942774517,2.7984329148912446e-06,-8.4023134412004787e-09,3.1282079321349676e-17
75,28.017030468668619,2.5358251913782222,5809,19675,11.275789522698492,2.8349617243864313e-06,-8.735676819768964e-09,3.1508292125777309e-17
76,28.0174966259058,2.5356426717227376,5825,19742,11.58375932937507,2.8714656554826432e-06,-8.7295920724796052e-09,3.1950047518320947e-17
77,28.017969829152399,2.5354602755304758,5841,19806,11.896363373123716,2.9079448939348019e-06,-8.7441927507848817e-09,3.2177212407633629e-17
78,28.018450066960895,2.5352780018907719,5857,19872,12.213593799545064,2.944399621875807e-06,-9.0138556920672709e-09,3.2384738788433383e-17
79,28.018937328092616,2.5350958499104919,5873,19939,12.535442880126558,2.9808300179332675e-06,-9.0422037659555667e-09,3.2938978336575044e-17
80,28.01943160149882,2.5349138187134606,5889,20007,12.861903004065022,3.0172362573410191e-06,-8.8491286024595851e-09,3.3452902756022096e-17
81,28.019932876310332,2.5347319074399302,5905,20075,13.192966671090025,3.05361851204572e-06,-8.3927750398816915e-09,3.4165635072612593e-17
82,28.020441141822729,2.5345501152461218,5921,20140,13.528626485121215,3.0899769508088103e-06,-8.3038953307336318e-09,3.4531394073558535e-17
83,28.020956387490671,2.5343684413036462,5937,20206,13.868875148617608,3.1263117393040882e-06,-8.0927588404978902e-09,3.5525489807557413e-17
